job_no,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,quoted_time_total,quoted_amount_total,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share,quote_attainment_total
SG04325,15750.0,1188.6,23.8,4024.45,13396.71,0.0,5.33,22.9667,12750.0,14561.4,0.9245333333333333,661.7647058823529,49.94117647058823,0.0,0.22394957983193278,1.0362829662075963
SG04326,3235.0,929.3,13.41,2820.05,0.0,3.16,1.33,20.0,3235.0,2305.7,0.7127357032457495,241.2378821774795,69.29903057419835,0.23564504101416853,0.09917971662938106,0.6705
SG04327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04328,500.0,248.75,4.0,746.25,25.0,2.25,2.25,4.8332999999999995,300.0,251.25,0.5025,125.0,62.1875,0.5625,0.5625,0.8275919144269961
SG04329,1000.0,369.55,8.42,1400.0,0.0,0.0,1.84,8.5,600.0,630.45,0.6304500000000001,118.76484560570071,43.8895486935867,0.0,0.21852731591448932,0.9905882352941177
SG04330,500.0,90.0,1.5,270.0,0.0,1.5,1.5,5.0,300.0,410.0,0.82,333.3333333333333,60.0,1.0,1.0,0.3
SG04331,1000.0,199.95,5.83,849.6,0.0,0.0,2.0,8.5,600.0,800.05,0.8000499999999999,171.52658662092625,34.2967409948542,0.0,0.34305317324185247,0.6858823529411765
SG04332,7500.0,1473.35,48.64,7058.05,0.0,2.0,6.3,19.0,4500.0,6026.65,0.8035533333333332,154.1940789473684,30.290912828947366,0.04111842105263158,0.12952302631578946,2.56
SG04333,21000.0,8244.0,166.82,28195.95,0.0,0.5,0.5,138.0,21000.0,12756.0,0.6074285714285714,125.8841865483755,49.41853494784798,0.0029972425368660835,0.0029972425368660835,1.208840579710145
SG04334,6000.0,3161.6,306.87,11432.65,2000.0,0.0,0.25,48.0,5670.0,2838.4,0.4730666666666667,19.552253397204026,10.302734056766708,0.0,0.0008146772248835011,6.393125
SG04335,5790.0,756.8,17.67,2118.7,0.0,0.0,0.0,43.0,5790.0,5033.2,0.8692918825561312,327.67402376910013,42.82965478211658,0.0,0.0,0.4109302325581396
SG04336,13500.0,4453.8,59.19,13538.0,0.0,33.61,0.0,60.0,13500.0,9046.2,0.670088888888889,228.0790674100355,75.24581855043083,0.567832404122318,0.0,0.9864999999999999
SG04337,60000.0,19038.15,320.97,56757.9,0.0,97.03999999999999,23.04,278.0,45000.0,40961.85,0.6826975,186.9333582577811,59.31442190858959,0.30233355142225127,0.07178240957098793,1.1545683453237412
SG04338,0.0,42.5,0.5,112.5,0.0,0.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,1.0,0.0,0.0
SG04339,2250.0,575.0,9.99,1949.0,0.0,7.58,0.0,10.0,2250.0,1675.0,0.7444444444444445,225.22522522522522,57.55755755755756,0.7587587587587588,0.0,0.999
SG04340,0.0,7315.75,160.0,31042.75,0.0,33.550000000000004,0.0,160.0,0.0,-7315.75,0.0,0.0,45.7234375,0.20968750000000003,0.0,1.0
SG04341,49000.0,3975.65,94.36,16507.65,7500.0,2.54,6.92,177.0,31000.0,45024.35,0.9188642857142857,519.2878338278932,42.13278931750742,0.02691818567189487,0.07333615938957186,0.5331073446327683
SG04342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04343,67000.0,13074.15,203.57999999999998,38332.1,0.0,15.42,85.56,218.0,37000.0,53925.85,0.8048634328358208,329.108949798605,64.22119068670793,0.07574417919245506,0.42027704096669616,0.9338532110091743
SG04344,11625.0,4482.3,71.23,13635.1,581.25,16.79,14.25,70.5,11625.0,7142.7,0.6144258064516129,163.20370630352377,62.927137442089006,0.23571528850203563,0.2000561561139969,1.010354609929078
SG04345,27800.0,17691.6,358.06,60806.55,1390.0,20.86,132.17000000000002,124.0,19880.0,10108.400000000001,0.36361151079136694,77.64061889068871,49.40959615706864,0.05825839244819304,0.3691280790928895,2.8875806451612904
SG04346,14500.0,240.0,3.0,630.0,14500.0,0.0,0.0,88.0,14500.0,14260.0,0.983448275862069,4833.333333333333,80.0,0.0,0.0,0.03409090909090909
SG04347,44150.0,14620.9,202.7,42443.65,0.0,83.97,0.0,200.0,44150.0,29529.1,0.6688357870894677,217.80957079427728,72.13073507646769,0.4142575234336458,0.0,1.0134999999999998
SG04348,50000.0,13172.4,268.5,45607.4,0.0,78.39,135.23,147.0,30000.0,36827.6,0.736552,186.21973929236498,49.05921787709497,0.29195530726256985,0.5036499068901303,1.8265306122448979
SG04349,8000.0,1475.0,16.0,3705.0,0.0,0.0,0.0,57.0,8000.0,6525.0,0.815625,500.0,92.1875,0.0,0.0,0.2807017543859649
SG04350,35000.0,18325.45,371.7,61867.1,0.0,1.5,104.47,141.0,21800.0,16674.55,0.4764157142857143,94.16195856873823,49.30172181867098,0.004035512510088782,0.28105999461931663,2.636170212765957
SG04351,3590.0,1764.55,20.009999999999998,4814.900000000001,0.0,4.13,0.0,20.0,3590.0,1825.45,0.5084818941504179,179.41029485257374,88.18340829585208,0.2063968015992004,0.0,1.0005
SG04352,49450.0,15672.8,269.81,47545.049999999996,0.0,29.82,66.68,167.0,26450.0,33777.2,0.6830576339737108,183.27712093695564,58.08828434824506,0.11052221933953522,0.24713687409658652,1.61562874251497
SG04353,3350.0,1170.65,19.87,3591.05,0.0,6.0,0.0,22.0,3350.0,2179.35,0.6505522388059701,168.59587317564166,58.91545042778058,0.3019627579265224,0.0,0.9031818181818182
SG04354,2500.0,100.6,2.07,285.8,0.0,0.0,1.75,14.0,2500.0,2399.4,0.9597600000000001,1207.729468599034,48.59903381642512,0.0,0.8454106280193238,0.14785714285714285
SG04355,0.0,445.0,7.0,1305.0,0.0,0.0,0.0,44.9,8000.0,-445.0,0.0,0.0,63.57142857142857,0.0,0.0,0.155902004454343
SG04356,2440.0,1314.0,22.83,3598.7,0.0,0.0,17.08,16.0,2440.0,1126.0,0.46147540983606555,106.87691633815156,57.55584756898818,0.0,0.7481384143670609,1.426875
SG04357,18000.0,800.0,10.0,2100.0,12617.59,0.0,0.0,110.0,18000.0,17200.0,0.9555555555555556,1800.0,80.0,0.0,0.0,0.09090909090909091
SG04358,5040.0,1000.0,14.5,2675.0,0.0,0.0,6.5,18.0,3024.0,4040.0,0.8015873015873016,347.58620689655174,68.96551724137932,0.0,0.4482758620689655,0.8055555555555556
SG04359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04360,0.0,425.0,5.0,1125.0,0.0,0.0,0.0,46.5,9000.0,-425.0,0.0,0.0,85.0,0.0,0.0,0.10752688172043011
SG04361,9100.0,6893.900000000001,141.28,22919.6,0.0,7.73,32.28,74.0,9100.0,2206.0999999999995,0.24242857142857138,64.41109852774632,48.796007927519824,0.05471404303510759,0.22848244620611552,1.9091891891891892
SG04362,300.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,90.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0
SG04363,1875.0,105.0,1.4000000000000001,259.0,0.0,1.4000000000000001,1.4000000000000001,0.0,0.0,1770.0,0.944,1339.2857142857142,74.99999999999999,1.0,1.0,0.0
SG04364,20280.0,1090.0,47.25,2747.5,10140.0,0.0,0.0,135.0,20280.0,19190.0,0.9462524654832347,429.2063492063492,23.06878306878307,0.0,0.0,0.35
SG04365,2394.0,3680.6,81.41,11578.75,0.0,0.0,3.02,21.0,2394.0,-1286.6,-0.5374269005847953,29.4067067927773,45.21066208082545,0.0,0.03709617983048766,3.8766666666666665
SG04366,27500.0,6803.75,109.37,20986.25,4648.43,4.02,50.01,98.0,18500.0,20696.25,0.7525909090909091,251.44006583158085,62.20855810551339,0.036755965987016546,0.4572551888086312,1.1160204081632654
SG04367,0.0,70.0,1.0,210.0,0.0,0.0,1.0,98.0,18500.0,-70.0,0.0,0.0,70.0,0.0,1.0,0.01020408163265306
SG04368,12000.0,3085.85,56.42,9468.3,9000.0,0.75,16.0,55.5,8400.0,8914.15,0.7428458333333333,212.69053527118044,54.69425735554768,0.013293158454448777,0.2835873803615739,1.0165765765765766
SG04369,4300.0,1923.3,33.870000000000005,6155.55,0.0,2.91,1.25,28.0,4300.0,2376.7,0.5527209302325581,126.95600826690284,56.784765279007964,0.08591674047829938,0.0369058163566578,1.2096428571428572
SG04370,5280.0,2034.35,32.75999999999999,6185.6,0.0,0.0,2.25,29.0,5280.0,3245.65,0.6147064393939394,161.17216117216122,62.09859584859586,0.0,0.0686813186813187,1.1296551724137929
SG04371,6985.0,1913.7,44.910000000000004,7663.1,0.0,11.25,5.75,44.5,6985.0,5071.3,0.7260272011453114,155.53328879982186,42.61189044756179,0.250501002004008,0.12803384546871519,1.0092134831460675
SG04372,5979.999999999999,1569.2,29.82,5467.4,0.0,3.54,0.0,30.0,5980.0,4410.799999999999,0.7375919732441472,200.53655264922867,52.6224010731053,0.11871227364185111,0.0,0.994
SG04373,30000.0,2131.85,44.75,7618.4,1720.42,6.5,8.5,34.0,8000.0,27868.15,0.9289383333333334,670.391061452514,47.6391061452514,0.1452513966480447,0.18994413407821228,1.3161764705882353
SG04374,15000.0,6755.15,124.73,20192.350000000002,0.0,1.0,12.07,126.0,15000.0,8244.85,0.5496566666666667,120.25976108394131,54.158181672412404,0.008017317405596087,0.09676902108554478,0.989920634920635
SG04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04376,126000.0,22807.65,454.07,75646.15,0.0,13.780000000000001,145.14,311.0,78000.0,103192.35,0.8189869047619048,277.4902548065276,50.2293699209373,0.030347743739951992,0.3196423458938049,1.4600321543408359
SG04377,0.0,4.95,0.33,39.6,0.0,0.33,0.33,0.0,0.0,-4.95,0.0,0.0,15.0,1.0,1.0,0.0
SG04378,0.0,28.95,0.6699999999999999,107.7,0.0,0.6699999999999999,0.6699999999999999,0.0,0.0,-28.95,0.0,0.0,43.2089552238806,1.0,1.0,0.0
SG04379,80000.0,34087.15,448.62,95458.15,0.0,24.15,56.29,445.0,80000.0,45912.85,0.573910625,178.32464000713298,75.9822344077393,0.053831750702153264,0.12547367482501895,1.0081348314606742
SG04379-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04379-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04380,113860.0,46631.0,747.73,130296.3,0.0,31.5,127.9,509.0,78760.0,67229.0,0.5904531881257685,152.2742166289971,62.363419951051846,0.04212750591791155,0.1710510478381234,1.4690176817288803
SG04380-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04381,0.0,977.5,11.5,2587.5,0.0,0.0,0.0,46.5,0.0,-977.5,0.0,0.0,85.0,0.0,0.0,0.24731182795698925
SG04382,95510.0,16844.7,321.88,54480.1,0.0,13.93,103.14,262.0,62906.0,78665.3,0.8236341744319967,296.72548775941345,52.332235615757426,0.04327699763887163,0.320429973903318,1.2285496183206106
SG04383,7540.0,138.4,1.73,328.7,0.0,0.0,0.0,30.0,4524.0,7401.6,0.9816445623342176,4358.381502890174,80.0,0.0,0.0,0.057666666666666665
SG04384,78000.0,15848.449999999999,228.53,45128.65,0.0,8.34,3.5,174.0,30000.0,62151.55,0.7968147435897436,341.31186277512796,69.34953835382663,0.036494114558263686,0.015315275893755743,1.3133908045977012
SG04384-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04386,0.0,1087.5,21.5,3715.0,0.0,4.5,4.5,32.0,0.0,-1087.5,0.0,0.0,50.58139534883721,0.20930232558139536,0.20930232558139536,0.671875
SG04387,5999.0,1300.0,21.0,3800.0,0.0,0.0,0.0,30.0,4999.0,4699.0,0.7832972162027004,285.6666666666667,61.904761904761905,0.0,0.0,0.7
SG04388,15760.0,3012.4,63.15,10587.1,0.0,1.5,0.0,105.0,15760.0,12747.6,0.8088578680203046,249.56452889944578,47.70229612034838,0.023752969121140142,0.0,0.6014285714285714
SG04389,9600.0,11317.85,247.87,36250.7,0.0,1.08,48.0,86.0,9600.0,-1717.8500000000004,-0.17894270833333337,38.72997942469843,45.66042683664824,0.004357122685278574,0.19364989712349215,2.8822093023255815
SG04391,43700.0,13070.25,240.8,41493.2,0.0,22.25,38.0,304.5,43700.0,30629.75,0.7009096109839817,181.47840531561462,54.27844684385382,0.09240033222591362,0.15780730897009965,0.7908045977011494
SG04391-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04392,5000.0,390.0,6.5,1170.0,0.0,3.75,6.5,19.0,3000.0,4610.0,0.922,769.2307692307693,60.0,0.5769230769230769,1.0,0.34210526315789475
SG04393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04394,3000.0000000000005,478.05,8.2,1308.2,0.0,2.5300000000000002,2.5300000000000002,28.0,3000.0,2521.9500000000003,0.84065,365.85365853658544,58.29878048780488,0.3085365853658537,0.3085365853658537,0.2928571428571428
SG04395,0.0,727.0,10.93,2149.4,0.0,0.0,0.0,19.0,3040.0,-727.0,0.0,0.0,66.51418115279048,0.0,0.0,0.5752631578947368
SG04397,0.0,120.0,2.0,360.0,0.0,0.0,0.0,35.5,5760.0,-120.0,0.0,0.0,60.0,0.0,0.0,0.056338028169014086
SG04398,272914.86,117015.8,2170.36,362066.7,0.0,21.0,547.16,1323.0,176434.87,155899.06,0.5712369784481505,125.74635544333657,53.91538730901786,0.009675814150647818,0.2521056414604029,1.6404837490551778
SG04398-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04399,18150.0,1506.4,33.72,4576.95,0.0,0.55,0.0,163.0,18150.0,16643.6,0.9170027548209365,538.2562277580072,44.67378410438909,0.016310794780545673,0.0,0.20687116564417177
SG04400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04403,3000.0,510.0,10.5,1808.75,0.0,0.5,5.5,18.0,3000.0,2490.0,0.83,285.7142857142857,48.57142857142857,0.047619047619047616,0.5238095238095238,0.5833333333333334
SG04404,1500.0,270.0,4.5,810.0,715.21,0.0,4.5,9.5,1500.0,1230.0,0.82,333.3333333333333,60.0,0.0,1.0,0.47368421052631576
SG04405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04406,24000.0,3146.35,80.9,13645.05,0.0,0.5700000000000001,50.44,70.5,16800.0,20853.65,0.8689020833333334,296.6625463535228,38.89184177997527,0.007045735475896168,0.6234857849196538,1.147517730496454
SG04408,2250.0,587.45,9.72,1915.45,908.95,8.44,0.0,10.0,2250.0,1662.55,0.7389111111111111,231.48148148148147,60.43724279835391,0.868312757201646,0.0,0.9720000000000001
SG04409,1230.0,300.0,3.75,843.75,0.0,0.0,0.0,6.0,1230.0,930.0,0.7560975609756098,328.0,80.0,0.0,0.0,0.625
SG04410,300.0,48.7,2.08,322.0,0.0,1.58,0.0,1.0,90.0,251.3,0.8376666666666667,144.23076923076923,23.41346153846154,0.7596153846153846,0.0,2.08
SG04411,0.0,15.0,1.0,140.0,0.0,0.0,1.0,46.5,24750.0,-15.0,0.0,0.0,15.0,0.0,1.0,0.021505376344086023
SG04412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,24750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04413,0.0,42.5,0.5,112.5,0.0,0.0,0.0,47.5,3600.0,-42.5,0.0,0.0,85.0,0.0,0.0,0.010526315789473684
SG04414,0.0,990.5,19.6,3529.0,0.0,2.0999999999999996,9.5,47.5,10000.0,-990.5,0.0,0.0,50.535714285714285,0.10714285714285712,0.4846938775510204,0.41263157894736846
SG04416,0.0,850.0,10.0,2250.0,0.0,0.0,0.0,46.5,0.0,-850.0,0.0,0.0,85.0,0.0,0.0,0.21505376344086022
SG04417,2250.0,796.6000000000001,9.99,2406.8,0.0,4.9399999999999995,0.0,10.0,2250.0,1453.3999999999999,0.6459555555555555,225.22522522522522,79.73973973973975,0.49449449449449445,0.0,0.999
SG04418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04419,5000.0,52.5,3.5,525.0,103.6899999999996,0.0,0.0,6.0,880.0,4947.5,0.9895,1428.5714285714287,15.0,0.0,0.0,0.5833333333333334
SG04420,5400.0,2201.95,27.93,5995.2,648.0,13.84,0.0,24.0,5400.0,3198.05,0.5922314814814815,193.3404940923738,78.83816684568563,0.49552452559971355,0.0,1.16375
SG04422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04423,16875.0,7793.5,74.8,20778.75,276.7400000000016,28.94,0.0,75.0,16875.0,9081.5,0.538162962962963,225.6016042780749,104.19117647058825,0.3868983957219252,0.0,0.9973333333333333
SG04424,13570.0,6305.95,68.99,16841.1,135.70000000000073,16.41,10.68,69.0,13570.0,7264.05,0.5353021370670598,196.6951732135092,91.40382664154225,0.23786055950137702,0.15480504420930571,0.999855072463768
SG04425,14965.0,4874.7,57.46,12813.95,3946.2400000000007,9.62,0.0,77.0,14965.0,10090.3,0.6742599398596725,260.44204664114164,84.83640793595545,0.167420814479638,0.0,0.7462337662337662
SG04426,5070.0,0.0,0.0,0.0,5070.0,0.0,0.0,30.0,5070.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0
SG04427,20000.0,2089.8,37.83,6566.9,11235.23,0.0,33.83,40.0,12000.0,17910.2,0.89551,528.6809410520751,55.241871530531334,0.0,0.894263811789585,0.94575
SG04429,105000.0,9316.55,175.76,30950.25,0.0,2.5,17.0,225.5,34500.0,95683.45,0.9112709523809523,597.4055530268548,53.00722576240327,0.014223941738734638,0.09672280382339554,0.7794235033259423
SG04430,5000.0,243.74999999999997,5.75,1031.25,250.0,0.0,0.0,7.0,1060.0,4756.25,0.95125,869.5652173913044,42.39130434782608,0.0,0.0,0.8214285714285714
SG04431,1080.0,181.8,4.62,704.4,485.84,0.0,0.0,8.0,1080.0,898.2,0.8316666666666667,233.76623376623377,39.350649350649356,0.0,0.0,0.5775
SG04432,57000.0,5285.35,94.65,18060.85,0.0,1.5,14.879999999999999,225.0,36600.0,51714.65,0.9072745614035088,602.2187004754358,55.840993132593766,0.01584786053882726,0.15721077654516638,0.4206666666666667
SG04433,3990.0,523.3,8.16,1671.0,3990.0,1.33,0.0,23.5,3990.0,3466.7,0.8688471177944862,488.9705882352941,64.12990196078431,0.16299019607843138,0.0,0.3472340425531915
SG04434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04437,0.0,255.0,3.0,675.0,0.0,0.0,0.0,46.5,9750.0,-255.0,0.0,0.0,85.0,0.0,0.0,0.06451612903225806
SG04438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04439,42000.0,8943.1,138.43,26607.55,0.0,2.88,3.88,111.0,18000.0,33056.9,0.7870690476190476,303.40244166726865,64.60377085891787,0.020804738857184136,0.028028606515928627,1.2471171171171171
SG04440,25000.0,6402.349999999999,99.15,19176.5,0.0,0.83,4.41,78.0,13000.0,18597.65,0.7439060000000001,252.14321734745334,64.57236510337871,0.00837115481593545,0.04447806354009077,1.2711538461538463
SG04441,30107.38,0.0,0.0,0.0,30107.38,0.0,0.0,14.0,2000.0,30107.38,1.0,0.0,0.0,0.0,0.0,0.0
SG04442,33600.0,14935.25,325.22,47921.1,0.0,36.67,1.25,300.0,33600.0,18664.75,0.555498511904762,103.31467929401634,45.92352868827255,0.11275444314617797,0.0038435520570690605,1.0840666666666667
SG04443,0.0,425.0,5.0,1125.0,0.0,0.0,0.0,47.5,0.0,-425.0,0.0,0.0,85.0,0.0,0.0,0.10526315789473684
SG04444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04445,5840.0,2005.55,34.15,6719.85,0.0,3.94,0.0,34.0,5840.0,3834.45,0.656583904109589,171.01024890190337,58.72767203513909,0.11537335285505125,0.0,1.0044117647058823
SG04446,46200.0,8890.05,177.94,29776.5,0.0,31.470000000000002,57.61,185.0,29000.0,37309.95,0.8075746753246753,259.63808025177025,49.96094189052489,0.17685736765201754,0.32376081825334385,0.9618378378378378
SG04447,8290.0,5433.1,82.86,15261.1,8290.0,0.0,0.0,47.0,8290.0,2856.8999999999996,0.3446200241254523,100.04827419744147,65.56963552980932,0.0,0.0,1.7629787234042553
SG04448,22000.0,6475.35,103.91,18079.3,8962.04,24.93,2.41,119.0,20000.0,15524.65,0.7056659090909091,211.7216822250024,62.31690886343952,0.23991916081224138,0.023193147916466175,0.8731932773109243
SG04449,98000.0,20474.95,293.82,58469.2,0.0,2.67,51.31,322.0,54100.0,77525.05,0.7910719387755102,333.53753999047035,69.68535157579471,0.009087196242597509,0.17463072629501056,0.9124844720496894
SG04450,14717.5,4433.4,99.24000000000001,16881.0,-7.360000000000582,44.74,17.85,82.0,14717.5,10284.1,0.6987667742483439,148.30209592906084,44.67351874244255,0.45082627972591693,0.1798669891172914,1.2102439024390246
SG04451,8790.0,3619.9500000000003,55.44,11024.5,591.57,8.4,14.91,49.5,8790.0,5170.049999999999,0.588174061433447,158.54978354978357,65.29491341991343,0.15151515151515152,0.268939393939394,1.1199999999999999
SG04452,8790.0,3444.95,54.26,10579.0,0.0,15.879999999999999,17.4,49.5,8790.0,5345.05,0.6080830489192264,161.99778842609658,63.489679321784,0.2926649465536307,0.3206782159970512,1.0961616161616161
SG04453,6205.0,2848.95,38.47,7972.099999999999,0.0,1.5,16.91,38.5,6205.0,3356.05,0.5408622078968573,161.29451520665455,74.05640759033012,0.038991421887184824,0.43956329607486355,0.9992207792207792
SG04454,4500.0,2925.75,40.27,9040.5,2.2800000000002,18.48,0.0,20.0,4500.0,1574.25,0.34983333333333333,111.74571641420411,72.6533399553017,0.45890240874099825,0.0,2.0135
SG04455,0.0,4339.1,58.8,11750.8,0.0,0.0,4.5,127.0,20000.0,-4339.1,0.0,0.0,73.79421768707483,0.0,0.07653061224489796,0.46299212598425193
SG04456,5000.0,2250.0,32.25,6112.5,0.0,1.5,16.75,33.0,5000.0,2750.0,0.55,155.03875968992247,69.76744186046511,0.046511627906976744,0.5193798449612403,0.9772727272727273
SG04457,5000.0,810.0,8.0,2040.0,0.0,1.0,0.0,16.0,2950.0,4190.0,0.838,625.0,101.25,0.125,0.0,0.5
SG04458,0.0,382.5,4.5,1012.5,0.0,0.0,0.0,47.5,10000.0,-382.5,0.0,0.0,85.0,0.0,0.0,0.09473684210526316
SG04459,29980.0,22463.850000000002,228.93,58010.5,0.0,130.85,4.5,154.0,29980.0,7516.149999999998,0.2507054703135423,130.95706111038308,98.12540951382519,0.5715720962739702,0.019656663608963437,1.4865584415584416
SG04460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04461,5520.0,1493.45,32.31,5588.8,0.0,0.33,1.0,32.0,5520.0,4026.55,0.729447463768116,170.84493964716805,46.22253172392448,0.01021355617455896,0.03095017022593624,1.0096875
SG04462,0.0,42.5,0.5,112.5,0.0,0.0,0.0,98.5,18500.0,-42.5,0.0,0.0,85.0,0.0,0.0,0.005076142131979695
SG04463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04465,9920.0,159.60000000000002,2.66,478.80000000000007,0.0,1.49,0.0,18.0,8520.0,9760.4,0.9839112903225806,3729.3233082706765,60.00000000000001,0.5601503759398496,0.0,0.14777777777777779
SG04465-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04466,10000.0,2830.45,68.87,10972.7,0.0,7.0,0.0,65.0,10000.0,7169.55,0.716955,145.2011035283868,41.09844634819224,0.10164077246987076,0.0,1.0595384615384615
SG04467,4920.0,680.25,20.38,2875.35,0.0,9.95,11.399999999999999,32.0,4920.0,4239.75,0.8617378048780487,241.41315014720314,33.37831207065751,0.48822374877330715,0.5593719332679097,0.636875
SG04468,3000.0,432.8,7.03,1307.85,1623.47,0.0,4.16,20.0,3000.0,2567.2,0.8557333333333332,426.7425320056899,61.56472261735419,0.0,0.5917496443812233,0.35150000000000003
SG04469,3000.0,441.25,10.33,1197.35,0.0,0.0,0.0,28.0,3000.0,2558.75,0.8529166666666667,290.4162633107454,42.71539206195547,0.0,0.0,0.36892857142857144
SG04470,6000.0,2139.65,177.09,8214.0,0.0,5.45,4.42,48.0,5670.0,3860.35,0.6433916666666667,33.8810774182619,12.082274549664012,0.03077531198825456,0.024959060364786265,3.689375
SG04471,76050.0,15959.25,287.28,47492.45,0.0,63.699999999999996,36.42,299.0,50880.0,60090.75,0.7901479289940828,264.7243107769424,55.55294486215539,0.22173489278752437,0.12677527151211362,0.9608026755852842
SG04472,22047.269999999997,11608.1,204.3,35948.05,-7679.73,3.5,122.94,287.0,43400.0,10439.169999999996,0.4734903686488167,107.91615271659322,56.81889378365149,0.017131669114047968,0.6017621145374449,0.7118466898954704
SG04473,8000.0,2169.0,52.599999999999994,6485.5,4000.0,4.699999999999999,5.15,67.0,8000.0,5831.0,0.728875,152.09125475285174,41.235741444866925,0.08935361216730038,0.09790874524714831,0.7850746268656715
SG04474,6780.0,2059.5,45.05,6189.25,0.0,0.0,2.15,59.0,6780.0,4720.5,0.6962389380530973,150.4994450610433,45.715871254162046,0.0,0.04772475027746948,0.7635593220338982
SG04475,1785.0000000000002,336.25,13.75,2105.0,89.25,0.0,7.25,13.0,1785.0,1448.7500000000002,0.811624649859944,129.81818181818184,24.454545454545453,0.0,0.5272727272727272,1.0576923076923077
SG04476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG04477,27000.0,4648.1,59.61,11562.3,0.0,0.0,0.0,159.0,27000.0,22351.9,0.8278481481481482,452.9441368897836,77.97517195101494,0.0,0.0,0.3749056603773585
SG04478,13500.0,808.75,10.75,2115.0,4500.0,0.0,0.0,80.0,13500.0,12691.25,0.9400925925925926,1255.8139534883721,75.23255813953489,0.0,0.0,0.134375
