job_no,month_key,revenue_monthly,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share
SG06451,2025-06-01,23138.18,23138.18,0.0,0.0,0.0,23138.18,0.0,0.0,23138.18,1.0,0.0,0.0,0.0,0.0
SG06452,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG06452,2025-04-01,457.49,457.49,30.0,2.0,300.0,0.0,2.0,2.0,427.49,0.9344247961704081,228.745,15.0,1.0,1.0
SG06452,2025-05-01,446.7,446.7,0.0,0.0,0.0,446.7,0.0,0.0,446.7,1.0,0.0,0.0,0.0,0.0
SG06452,2025-06-01,95.81,95.81,0.0,0.0,0.0,95.81,0.0,0.0,95.81,1.0,0.0,0.0,0.0,0.0
SG06453,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG06453,2025-03-01,137.79000000000002,137.79000000000002,10.05,0.67,100.5,0.0,0.67,0.67,127.74000000000002,0.927062921837579,205.65671641791047,15.0,1.0,1.0
SG06453,2025-04-01,427.96,427.96,43.8,2.92,438.0,0.0,2.92,2.92,384.15999999999997,0.8976539863538648,146.56164383561642,15.0,1.0,1.0
SG06453,2025-05-01,159.97000000000003,159.97000000000003,0.0,0.0,0.0,159.97000000000003,0.0,0.0,159.97000000000003,1.0,0.0,0.0,0.0,0.0
SG06453,2025-06-01,274.28,274.28,0.0,0.0,0.0,274.28,0.0,0.0,274.28,1.0,0.0,0.0,0.0,0.0
SG06454,2025-02-01,0.0,0.0,42.5,0.5,60.0,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG06454,2025-03-01,54158.67,6017.63,9002.15,107.76,16048.6,0.0,1.5,1.5,-2984.5199999999995,-0.49596269627743805,55.84289161098738,83.53888270230141,0.013919821826280623,0.013919821826280623
SG06454,2025-04-01,6017.62,6017.62,0.0,0.0,0.0,6017.62,0.0,0.0,6017.62,1.0,0.0,0.0,0.0,0.0
SG06455,2025-03-01,14512.8,3628.1999999999994,60.25,1.9700000000000002,316.65,0.0,0.0,0.0,3567.9499999999994,0.983393969461441,1841.7258883248726,30.58375634517766,0.0,0.0
SG06455,2025-04-01,9423.809999999998,3141.2699999999995,48.75,2.74,393.6,0.0,0.0,0.0,3092.5199999999995,0.9844807991672158,1146.4489051094888,17.791970802919707,0.0,0.0
SG06455,2025-05-01,20978.100000000002,3496.3500000000004,271.15,4.74,923.7,0.0,0.0,0.0,3225.2000000000003,0.9224476954538304,737.626582278481,57.20464135021096,0.0,0.0
SG06455,2025-06-01,20.789999999999964,20.789999999999964,10.200000000000001,0.17,30.6,0.0,0.0,0.0,10.589999999999963,0.5093795093795085,122.2941176470586,60.0,0.0,0.0
SG06455,2025-07-01,3213.39,3213.39,21.25,0.17,50.150000000000006,0.0,0.0,0.0,3192.14,0.9933870460790629,18902.294117647056,124.99999999999999,0.0,0.0
SG06456,2025-03-01,55334.45,55334.45,0.0,0.0,0.0,55334.45,0.0,0.0,55334.45,1.0,0.0,0.0,0.0,0.0
SG06457,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG06457,2025-04-01,6486.719999999999,2162.24,1180.8,19.68,3542.4,0.0,0.0,0.0,981.4399999999998,0.4538996596122539,109.86991869918698,60.0,0.0,0.0
SG06457,2025-05-01,-2.2737367544323206e-13,-2.2737367544323206e-13,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
SG06457,2025-09-01,11837.76,11837.76,0.0,0.0,0.0,11837.76,0.0,0.0,11837.76,1.0,0.0,0.0,0.0,0.0
SG06458,2025-03-01,3500.0,3500.0,127.5,1.5,337.5,0.0,0.0,0.0,3372.5,0.9635714285714285,2333.3333333333335,85.0,0.0,0.0
SG06459,2025-03-01,6000.0,6000.0,0.0,0.0,0.0,6000.0,0.0,0.0,6000.0,1.0,0.0,0.0,0.0,0.0
SG06460,2025-03-01,18837.27,6279.09,318.25,4.5,922.35,0.0,0.5,0.0,5960.84,0.949315904056161,1395.3533333333335,70.72222222222223,0.1111111111111111,0.0
SG06460,2025-04-01,34626.72,5771.119999999999,512.05,8.56,1629.1,0.0,2.59,0.0,5259.069999999999,0.9112737215653114,674.1962616822428,59.81892523364485,0.3025700934579439,0.0
SG06460,2025-05-01,32604.850000000002,6520.97,549.5,12.25,2126.1,0.0,5.58,0.0,5971.47,0.915733395491775,532.3240816326531,44.857142857142854,0.4555102040816327,0.0
SG06460,2025-06-01,30653.55,6130.71,468.75,11.92,2021.25,0.0,6.76,0.0,5661.96,0.9235406665785855,514.3213087248322,39.3246644295302,0.5671140939597316,0.0
SG06460,2025-07-01,18616.2,4654.05,307.34999999999997,7.82,1327.25,0.0,4.48,0.0,4346.7,0.9339607438682437,595.1470588235294,39.303069053708434,0.5728900255754477,0.0
SG06460,2025-08-01,10576.24,2644.06,194.60000000000002,4.17,718.35,0.0,1.6600000000000001,0.0,2449.46,0.9264010650287815,634.0671462829736,46.66666666666667,0.3980815347721823,0.0
SG06461,2025-03-01,18640.0,4660.0,408.65,5.91,1231.35,0.0,1.42,0.0,4251.35,0.9123068669527897,788.4940778341794,69.14551607445009,0.24027072758037224,0.0
SG06461,2025-04-01,20800.0,4160.000000000001,1542.3,20.939999999999998,4465.2,0.0,4.7,0.0,2617.7000000000007,0.6292548076923077,198.6628462273162,73.65329512893983,0.22445081184336202,0.0
SG06461,2025-05-01,23300.0,4660.0,1069.85,17.44,3509.3,0.0,6.86,0.0,3590.15,0.7704184549356223,267.2018348623853,61.34461009174311,0.393348623853211,0.0
SG06461,2025-06-01,23300.0,4660.0,783.4499999999999,10.24,2265.75,0.0,2.75,0.0,3876.55,0.8318776824034335,455.078125,76.50878906249999,0.2685546875,0.0
SG06461,2025-07-01,13200.0,3300.0,633.5,9.02,1915.95,0.0,2.76,0.0,2666.5,0.808030303030303,365.8536585365854,70.23281596452328,0.30598669623059865,0.0
SG06461,2025-08-01,16500.0,3300.0,879.1999999999999,12.82,2706.7,0.0,4.41,0.0,2420.8,0.7335757575757577,257.41029641185645,68.58034321372854,0.34399375975039004,0.0
SG06461,2025-09-01,16611.0,2373.0,574.3000000000001,9.25,1814.1,0.0,2.83,0.0,1798.6999999999998,0.7579856721449642,256.5405405405405,62.08648648648649,0.30594594594594593,0.0
SG06461,2025-10-01,927.0,927.0,15.0,0.25,45.0,0.0,0.25,0.0,912.0,0.9838187702265372,3708.0,60.0,1.0,0.0
SG06462,2025-03-01,27470.04,6867.51,396.65,4.74,1077.75,0.0,0.5,0.0,6470.860000000001,0.9422425304076733,1448.8417721518988,83.6814345991561,0.10548523206751054,0.0
SG06462,2025-04-01,39445.4,7889.08,811.3,12.17,2494.25,0.0,4.17,0.0,7077.78,0.8971616462249083,648.239934264585,66.66392769104354,0.34264585045193097,0.0
SG06462,2025-05-01,39054.75,7810.95,865.15,10.72,2413.7000000000003,0.0,2.9000000000000004,0.0,6945.8,0.8892388249828767,728.633395522388,80.70429104477611,0.2705223880597015,0.0
SG06462,2025-06-01,38761.950000000004,7752.39,787.9,13.49,2702.75,0.0,6.75,0.0,6964.490000000001,0.8983668262303626,574.6767976278725,58.40622683469236,0.5003706449221645,0.0
SG06462,2025-07-01,18802.68,4700.67,695.15,8.59,1931.2,0.0,1.5000000000000002,0.0,4005.52,0.8521168258992867,547.2258440046566,80.92549476135041,0.17462165308498256,0.0
SG06462,2025-08-01,3093.24,773.3100000000001,471.90000000000003,5.0,1254.95,0.0,1.09,0.0,301.41,0.38976607052799006,154.662,94.38000000000001,0.21800000000000003,0.0
SG06462,2025-09-01,26030.45,5206.09,220.05,2.34,575.65,0.0,0.67,0.0,4986.04,0.9577321944107766,2224.8247863247866,94.03846153846155,0.28632478632478636,0.0
SG06463,2025-03-01,14183.18,7091.59,325.2,4.07,878.4,0.0,0.0,0.0,6766.39,0.9541428649992456,1742.4054054054054,79.90171990171989,0.0,0.0
SG06463,2025-04-01,63243.880000000005,9034.84,2003.85,25.6,5112.25,0.0,3.62,0.0,7030.99,0.7782085792332791,352.9234375,78.27539062499999,0.14140624999999998,0.0
SG06463,2025-05-01,56241.42,9373.57,2600.55,32.14,6859.75,0.0,1.65,0.0,6773.0199999999995,0.7225656820186972,291.64810205351586,80.91319228375856,0.05133789670192906,0.0
SG06463,2025-06-01,48000.0,8000.0,1700.8,21.72,4641.6,0.0,4.73,0.0,6299.2,0.7874,368.3241252302026,78.30570902394108,0.2177716390423573,0.0
SG06463,2025-07-01,42500.0,8500.0,966.1500000000001,14.629999999999999,2866.2,0.0,6.32,0.0,7533.85,0.8863352941176471,580.9979494190021,66.03896103896105,0.431989063568011,0.0
SG06463,2025-08-01,51000.0,8500.0,520.25,7.15,1572.25,0.0,2.91,0.0,7979.75,0.9387941176470588,1188.8111888111887,72.76223776223776,0.406993006993007,0.0
SG06463,2025-09-01,38500.0,5500.0,523.8000000000001,6.7,1442.85,0.0,1.0,0.0,4976.2,0.9047636363636363,820.8955223880597,78.17910447761194,0.14925373134328357,0.0
SG06463,2025-10-01,44000.0,5500.0,465.6,7.08,1422.3500000000001,0.0,2.84,0.0,5034.4,0.9153454545454545,776.8361581920904,65.76271186440678,0.4011299435028248,0.0
SG06463,2025-11-01,31917.36,5319.56,603.05,6.72,1579.3,0.0,1.2999999999999998,0.0,4716.51,0.8866353608193158,791.6011904761906,89.73958333333333,0.19345238095238093,0.0
SG06463,2025-12-01,34082.64,5680.44,465.8,5.23,1256.6000000000001,0.0,1.9100000000000001,0.0,5214.639999999999,0.9179993099126124,1086.1261950286805,89.06309751434034,0.3652007648183556,0.0
SG06463,2026-01-01,0.0,0.0,4.8,0.08,14.4,0.0,0.08,0.0,-4.8,0.0,0.0,60.0,1.0,0.0
SG06464,2025-03-01,16429.56,5476.52,534.3,5.66,1340.35,0.0,0.25,0.0,4942.22,0.9024380445976642,967.583038869258,94.39929328621908,0.044169611307420496,0.0
SG06464,2025-04-01,39140.88,6523.4800000000005,1680.75,25.939999999999998,4892.05,0.0,8.0,0.0,4842.7300000000005,0.7423537743658293,251.48342328450275,64.79375481881264,0.3084040092521203,0.0
SG06464,2025-05-01,45500.0,6500.000000000001,1694.75,23.4,4832.2,0.0,4.66,0.0,4805.250000000001,0.7392692307692308,277.7777777777778,72.42521367521368,0.19914529914529916,0.0
SG06464,2025-06-01,36000.0,6000.0,1395.0500000000002,16.94,3674.55,0.0,1.36,0.0,4604.95,0.7674916666666667,354.1912632821724,82.35242030696577,0.08028335301062574,0.0
SG06464,2025-07-01,32500.0,6500.0,980.25,13.26,2834.7,0.0,2.58,0.0,5519.75,0.8491923076923077,490.19607843137254,73.92533936651584,0.19457013574660634,0.0
SG06464,2025-08-01,39000.0,6500.0,514.25,5.99,1409.6000000000001,0.0,1.58,0.0,5985.75,0.9208846153846154,1085.1419031719531,85.85141903171953,0.2637729549248748,0.0
SG06464,2025-09-01,33000.0,5500.0,314.5,4.37,921.4,0.0,1.5,0.0,5185.5,0.9428181818181818,1258.5812356979404,71.96796338672769,0.34324942791762014,0.0
SG06464,2025-10-01,38500.0,5500.0,713.25,8.58,1917.8500000000001,0.0,1.34,0.0,4786.75,0.8703181818181818,641.025641025641,83.12937062937063,0.1561771561771562,0.0
SG06464,2025-11-01,33000.0,5500.000000000001,569.4,7.56,1660.3,0.0,2.56,0.0,4930.600000000001,0.8964727272727273,727.5132275132277,75.31746031746032,0.33862433862433866,0.0
SG06464,2025-12-01,27500.0,5500.0,307.85,3.95,890.6500000000001,0.0,1.63,0.0,5192.15,0.9440272727272727,1392.4050632911392,77.9367088607595,0.41265822784810124,0.0
SG06464,2026-01-01,0.0,0.0,4.8,0.08,14.4,0.0,0.08,0.0,-4.8,0.0,0.0,60.0,1.0,0.0
SG06465,2025-03-01,30000.0,5000.0,1958.1,23.48,3584.2,0.0,17.52,0.0,3041.9,0.60838,212.94718909710392,83.39437819420783,0.746166950596252,0.0
SG06465,2025-04-01,39000.0,6500.0,917.85,14.21,2601.0,0.0,7.25,0.0,5582.15,0.8587923076923076,457.4243490499648,64.59183673469387,0.5102040816326531,0.0
SG06465,2025-05-01,39000.0,6500.0,2087.7999999999997,31.97,5866.2,0.0,9.15,0.0,4412.200000000001,0.6788000000000001,203.31560838285893,65.30497341257428,0.2862058179543322,0.0
SG06465,2025-06-01,39000.0,6500.000000000001,1428.9499999999998,19.57,4217.45,0.0,6.5,0.0,5071.050000000001,0.7801615384615386,332.14103219213087,73.01737353091465,0.3321410321921308,0.0
SG06465,2025-07-01,39000.0,6500.0,1462.3999999999999,22.77,4613.4,0.0,7.57,0.0,5037.6,0.7750153846153847,285.4633289415898,64.22485726833553,0.33245498462889767,0.0
SG06465,2025-08-01,32500.0,6500.0,920.85,14.11,2921.6499999999996,0.0,5.6,0.0,5579.15,0.8583307692307691,460.6661941885188,65.26222537207654,0.3968816442239546,0.0
SG06465,2025-09-01,30000.0,5000.0,558.65,8.55,1714.0,0.0,2.59,0.0,4441.35,0.8882700000000001,584.7953216374268,65.3391812865497,0.3029239766081871,0.0
SG06465,2025-10-01,35000.0,5000.0,912.5999999999999,13.59,2803.5,0.0,4.83,0.0,4087.4,0.81748,367.91758646063283,67.1523178807947,0.3554083885209713,0.0
SG06465,2025-11-01,30000.0,5000.0,804.6,12.47,2540.85,0.0,4.63,0.0,4195.4,0.8390799999999999,400.962309542903,64.52285485164394,0.3712910986367281,0.0
SG06465,2025-12-01,25000.0,5000.0,254.1,2.6900000000000004,656.7500000000001,0.0,0.7000000000000001,0.0,4745.9,0.9491799999999999,1858.7360594795537,94.46096654275091,0.26022304832713755,0.0
SG06465,2026-01-01,0.0,0.0,19.8,0.33,59.400000000000006,0.0,0.33,0.0,-19.8,0.0,0.0,60.0,1.0,0.0
SG06466,2025-03-01,25500.0,8500.0,927.6,11.57,2537.4,0.0,0.68,0.0,7572.4,0.8908705882352941,734.6585998271391,80.17286084701816,0.058772687986171135,0.0
SG06466,2025-04-01,25500.0,8500.0,1347.85,16.96,3647.25,0.0,2.0,0.0,7152.15,0.8414294117647059,501.1792452830188,79.47228773584905,0.11792452830188678,0.0
SG06466,2025-05-01,32000.0,8000.0,742.95,9.33,2025.9,0.0,0.66,0.0,7257.05,0.9071312500000001,857.4490889603429,79.63022508038586,0.0707395498392283,0.0
SG06466,2025-06-01,48000.0,8000.0,2528.1,32.59,6952.1,0.0,3.54,0.0,5471.9,0.6839875,245.47407180116596,77.57287511506595,0.10862227677201594,0.0
SG06466,2025-07-01,21900.0,5475.0,1225.3000000000002,16.73,3580.5,0.0,3.4,0.0,4249.7,0.7762009132420091,327.2564255827854,73.23968918111179,0.20322773460848773,0.0
SG06466,2025-08-01,12150.0,2025.0,401.75,5.0,1096.4,0.0,0.8300000000000001,0.0,1623.25,0.801604938271605,405.0,80.35,0.166,0.0
SG06467,2025-03-01,22500.0,7500.0,798.25,9.95,2113.75,0.0,0.5,0.0,6701.75,0.8935666666666666,753.7688442211056,80.22613065326634,0.05025125628140704,0.0
SG06467,2025-04-01,49000.0,7000.0,1487.55,19.87,4008.15,0.0,3.14,0.0,5512.45,0.7874928571428571,352.28988424760945,74.86411675893306,0.1580271766482134,0.0
SG06467,2025-05-01,42000.0,7000.000000000001,1076.45,14.27,3030.4500000000003,0.0,1.71,0.0,5923.550000000001,0.8462214285714286,490.5395935529083,75.4344779257183,0.11983181499649614,0.0
SG06467,2025-06-01,42000.0,7000.0,1396.0500000000002,17.48,3700.95,0.0,0.5800000000000001,0.0,5603.95,0.8005642857142857,400.45766590389013,79.86556064073227,0.03318077803203662,0.0
SG06467,2025-07-01,42000.0,7000.0,794.85,12.75,2528.5,0.0,3.8200000000000003,0.0,6205.15,0.88645,549.0196078431372,62.34117647058824,0.2996078431372549,0.0
SG06467,2025-08-01,35000.0,7000.0,804.1,10.82,2318.2000000000003,0.0,2.25,0.0,6195.9,0.8851285714285714,646.9500924214418,74.31608133086876,0.20794824399260628,0.0
SG06467,2025-09-01,42000.0,7000.0,937.15,15.5,2955.8500000000004,0.0,4.23,0.0,6062.85,0.8661214285714286,451.61290322580646,60.461290322580645,0.27290322580645165,0.0
SG06467,2025-10-01,27000.0,4500.000000000001,279.0,4.859999999999999,875.0500000000001,0.0,1.35,0.0,4221.000000000001,0.9380000000000001,925.9259259259262,57.40740740740741,0.27777777777777785,0.0
SG06467,2025-11-01,22500.0,4500.000000000001,127.14999999999999,3.88,624.3,0.0,2.97,0.0,4372.850000000001,0.9717444444444445,1159.7938144329898,32.77061855670103,0.7654639175257733,0.0
SG06467,2025-12-01,18000.0,4500.0,36.75,0.9500000000000001,144.9,0.0,0.78,0.0,4463.25,0.9918333333333333,4736.8421052631575,38.68421052631579,0.8210526315789474,0.0
SG06467,2026-01-01,0.0,0.0,95.45,1.88,349.5,0.0,1.08,0.0,-95.45,0.0,0.0,50.77127659574469,0.574468085106383,0.0
SG06468,2025-03-01,5180.36,2590.1800000000003,94.3,1.33,265.5,0.0,0.0,0.0,2495.88,0.963593263788617,1947.5037593984964,70.90225563909773,0.0,0.0
SG06468,2025-04-01,20205.12,3367.52,1004.0,13.4,2790.0,0.0,1.5,0.0,2363.52,0.7018577469473084,251.30746268656716,74.92537313432835,0.11194029850746269,0.0
SG06468,2025-05-01,7852.710000000001,2617.57,433.75000000000006,5.34,1168.8,0.0,0.5,0.0,2183.82,0.8342928746891201,490.1816479400749,81.22659176029964,0.09363295880149813,0.0
SG06468,2025-06-01,13155.35,2631.0699999999997,428.9,6.24,1231.8,0.0,0.8300000000000001,0.0,2202.1699999999996,0.8369864731839137,421.64583333333326,68.73397435897435,0.1330128205128205,0.0
SG06468,2025-07-01,16437.420000000002,2739.57,858.55,14.57,2756.45,0.0,3.8200000000000003,0.0,1881.0200000000002,0.6866114025193735,188.02814001372684,58.92587508579272,0.26218256691832537,0.0
SG06468,2025-08-01,12324.54,2054.09,398.70000000000005,8.42,1422.0,0.0,2.93,0.0,1655.39,0.8058994493912146,243.9536817102138,47.35154394299288,0.34798099762470314,0.0
SG06468,2025-09-01,9600.0,1599.9999999999998,312.45,5.58,1021.7,0.0,1.66,0.0,1287.5499999999997,0.8047187499999999,286.7383512544802,55.994623655913976,0.2974910394265233,0.0
SG06468,2025-10-01,400.0,400.0,15.0,0.25,45.0,0.0,0.25,0.0,385.0,0.9625,1600.0,60.0,1.0,0.0
SG06469,2025-03-01,15025.72,7512.86,379.90000000000003,4.640000000000001,1017.9,0.0,0.0,0.0,7132.96,0.9494333715788662,1619.1508620689654,81.875,0.0,0.0
SG06469,2025-04-01,58942.4,7367.8,916.9,15.66,2944.8999999999996,0.0,6.22,0.0,6450.900000000001,0.8755530823312251,470.485312899106,58.55044699872286,0.39719029374201786,0.0
SG06469,2025-05-01,60954.72,7619.34,2112.65,32.56,6298.95,0.0,9.16,0.0,5506.6900000000005,0.7227253279155413,234.00921375921374,64.88482800982801,0.2813267813267813,0.0
SG06469,2025-06-01,39000.0,6500.0,1333.3999999999999,17.43,3757.5,0.0,3.42,0.0,5166.6,0.7948615384615385,372.9202524383247,76.50028686173263,0.19621342512908777,0.0
SG06469,2025-07-01,32500.0,6500.0,809.95,10.75,2347.95,0.0,2.34,0.0,5690.05,0.8753923076923077,604.6511627906976,75.34418604651164,0.21767441860465114,0.0
SG06469,2025-08-01,42000.0,6999.999999999999,794.3000000000001,13.040000000000001,2621.05,0.0,5.67,0.0,6205.699999999999,0.8865285714285713,536.8098159509201,60.91257668711656,0.4348159509202454,0.0
SG06469,2025-09-01,43500.0,7250.0,407.3,7.99,1505.65,0.0,4.66,0.0,6842.7,0.9438206896551724,907.3842302878599,50.97622027534418,0.5832290362953693,0.0
SG06469,2025-10-01,24000.0,4000.0000000000005,465.79999999999995,7.51,1401.75,0.0,1.34,0.0,3534.2000000000007,0.8835500000000001,532.6231691078563,62.02396804260985,0.17842876165113183,0.0
SG06469,2025-11-01,16000.0,4000.0000000000005,117.0,4.89,744.9,0.0,4.22,0.0,3883.0000000000005,0.97075,817.9959100204501,23.92638036809816,0.8629856850715747,0.0
SG06469,2025-12-01,28000.0,4000.0,351.4,4.17,954.75,0.0,1.51,0.0,3648.6,0.91215,959.232613908873,84.26858513189448,0.36211031175059955,0.0
SG06469,2026-01-01,0.0,0.0,45.45,0.88,162.0,0.0,0.5800000000000001,0.0,-45.45,0.0,0.0,51.64772727272727,0.6590909090909092,0.0
SG06470,2025-03-01,922.41,922.41,98.6,1.1600000000000001,261.0,0.0,0.0,0.0,823.81,0.8931061024923841,795.1810344827585,84.99999999999999,0.0,0.0
SG06470,2025-04-01,4310.36,1077.59,444.5,6.84,1337.4,0.0,2.92,0.0,633.0899999999999,0.587505451980809,157.5423976608187,64.98538011695906,0.4269005847953216,0.0
SG06470,2025-05-01,4000.0,1000.0,107.45,1.9200000000000002,342.15,0.0,1.08,0.0,892.55,0.89255,520.8333333333333,55.963541666666664,0.5625,0.0
SG06470,2025-06-01,5000.0,1000.0000000000001,523.35,7.96,1566.45,0.0,1.47,0.0,476.6500000000001,0.47665,125.6281407035176,65.74748743718594,0.18467336683417085,0.0
SG06470,2025-07-01,4000.0,1000.0,122.35000000000001,3.2600000000000002,492.8,0.0,2.0,0.0,877.65,0.8776499999999999,306.74846625766867,37.530674846625764,0.6134969325153374,0.0
SG06470,2025-08-01,4000.0,1000.0000000000001,203.4,3.1799999999999997,603.9000000000001,0.0,1.0,0.0,796.6000000000001,0.7966000000000001,314.46540880503153,63.962264150943405,0.3144654088050315,0.0
SG06470,2025-09-01,5000.0,1000.0,127.1,2.66,440.45,0.0,1.1600000000000001,0.0,872.9,0.8729,375.9398496240601,47.78195488721804,0.4360902255639098,0.0
SG06470,2025-10-01,4000.0,1000.0,57.300000000000004,1.35,214.6,0.0,0.93,0.0,942.7,0.9427000000000001,740.7407407407406,42.44444444444444,0.6888888888888889,0.0
SG06470,2025-11-01,2000.0,1000.0,31.15,0.9099999999999999,135.45,0.0,0.6599999999999999,0.0,968.85,0.96885,1098.901098901099,34.23076923076923,0.7252747252747253,0.0
SG06470,2025-12-01,3000.0,1000.0,28.75,0.75,121.35,0.0,0.5,0.0,971.25,0.97125,1333.3333333333333,38.333333333333336,0.6666666666666666,0.0
SG06470,2026-01-01,0.0,0.0,15.0,0.25,45.0,0.0,0.25,0.0,-15.0,0.0,0.0,60.0,1.0,0.0
SG06471,2025-03-01,12212.04,6106.02,143.05,3.33,539.25,0.0,2.0,0.0,5962.97,0.9765723007785758,1833.6396396396397,42.95795795795796,0.6006006006006006,0.0
SG06471,2025-04-01,37616.25,5373.75,714.1,14.07,2522.5,0.0,8.08,0.0,4659.65,0.8671132821586415,381.92963752665247,50.753375977256574,0.574271499644634,0.0
SG06471,2025-05-01,38025.840000000004,6337.64,508.35,9.9,1804.8,0.0,4.15,0.0,5829.29,0.9197887541734777,640.1656565656566,51.34848484848485,0.4191919191919192,0.0
SG06471,2025-06-01,33040.42,4720.0599999999995,805.75,17.810000000000002,3018.15,0.0,7.16,0.0,3914.3099999999995,0.8292924242488443,265.0230207748455,45.24143739472206,0.40202133632790565,0.0
SG06471,2025-07-01,19935.06,3322.5100000000007,334.35,6.109999999999999,1075.85,0.0,1.6,0.0,2988.1600000000008,0.8993682487035405,543.7823240589199,54.72176759410803,0.2618657937806874,0.0
SG06471,2025-08-01,16447.75,3289.55,199.4,3.5100000000000002,645.3,0.0,0.8400000000000001,0.0,3090.15,0.939383806295694,937.1937321937322,56.80911680911681,0.23931623931623933,0.0
SG06471,2025-09-01,29541.25,5908.25,145.5,3.92,659.55,0.0,3.0,0.0,5762.75,0.975373418524944,1507.2066326530612,37.11734693877551,0.7653061224489796,0.0
SG06471,2025-10-01,31821.54,5303.59,220.4,3.9200000000000004,700.0,0.0,1.0100000000000002,0.0,5083.1900000000005,0.9584432431617075,1352.9566326530612,56.224489795918366,0.25765306122448983,0.0
SG06471,2025-11-01,11205.960000000001,3735.3200000000006,57.900000000000006,2.7199999999999998,399.3,0.0,2.7199999999999998,0.0,3677.4200000000005,0.9844993200047117,1373.2794117647063,21.28676470588236,1.0,0.0
SG06471,2025-12-01,36016.549999999996,7203.31,85.5,1.67,289.95,0.0,0.8400000000000001,0.0,7117.81,0.988130456692826,4313.359281437126,51.19760479041916,0.502994011976048,0.0
SG06471,2026-01-01,0.0,0.0,74.9,1.91,331.5,0.0,1.41,0.0,-74.9,0.0,0.0,39.21465968586388,0.7382198952879581,0.0
SG06472,2025-03-01,2000.0,1000.0,85.69999999999999,1.42,282.0,0.0,0.5,0.0,914.3,0.9143,704.2253521126761,60.352112676056336,0.35211267605633806,0.0
SG06472,2025-04-01,4000.0,1000.0000000000001,118.14999999999999,2.92,476.4,0.0,2.34,0.0,881.8500000000001,0.88185,342.4657534246576,40.46232876712329,0.8013698630136986,0.0
SG06472,2025-05-01,1798.7,359.74,109.85,2.5,429.9,0.0,1.75,0.0,249.89000000000001,0.6946405737477067,143.89600000000002,43.94,0.7,0.0
SG06472,2025-06-01,7201.3,1440.2600000000002,374.90000000000003,6.59,1228.65,0.0,2.0900000000000003,0.0,1065.3600000000001,0.7396997764292558,218.55235204855845,56.88922610015175,0.31714719271623676,0.0
SG06472,2025-07-01,0.0,0.0,252.65,4.76,833.7,0.0,1.01,0.0,-252.65,0.0,0.0,53.07773109243698,0.21218487394957986,0.0
SG06472,2025-08-01,600.0,200.0,80.1,1.59,270.9,0.0,0.34,0.0,119.9,0.5995,125.78616352201257,50.37735849056603,0.2138364779874214,0.0
SG06473,2025-03-01,0.0,0.0,7.5,0.5,75.0,0.0,0.5,0.0,-7.5,0.0,0.0,15.0,1.0,0.0
SG06473,2025-04-01,0.0,0.0,31.35,1.34,195.9,0.0,1.34,0.0,-31.35,0.0,0.0,23.3955223880597,1.0,0.0
SG06473,2025-05-01,2455.2799999999997,613.8199999999999,69.75,2.16,341.4,0.0,1.9100000000000001,0.0,544.0699999999999,0.886367338959304,284.17592592592587,32.291666666666664,0.8842592592592593,0.0
SG06473,2025-06-01,5144.72,1286.18,234.90000000000003,4.34,763.65,0.0,0.75,0.0,1051.28,0.8173661540375374,296.35483870967744,54.12442396313365,0.1728110599078341,0.0
SG06473,2025-07-01,0.0,0.0,173.0,4.36,698.6,0.0,2.08,0.0,-173.0,0.0,0.0,39.678899082568805,0.4770642201834862,0.0
SG06473,2025-08-01,400.0,100.0,64.55,1.26,219.15,0.0,0.34,0.0,35.45,0.35450000000000004,79.36507936507937,51.23015873015873,0.2698412698412699,0.0
SG06474,2025-03-01,1000.0,1000.0,21.25,0.25,56.25,0.0,0.0,0.0,978.75,0.97875,4000.0,85.0,0.0,0.0
SG06474,2025-04-01,3000.0,1000.0000000000001,128.64999999999998,2.08,390.15,0.0,1.17,0.0,871.3500000000001,0.8713500000000001,480.76923076923083,61.850961538461526,0.5625,0.0
SG06474,2025-05-01,2000.0,1000.0,218.39999999999998,2.74,590.4,0.0,0.5800000000000001,0.0,781.6,0.7816000000000001,364.963503649635,79.70802919708028,0.21167883211678834,0.0
SG06474,2025-06-01,3000.0,1000.0,107.80000000000001,1.59,315.45,0.0,0.5,0.0,892.2,0.8922,628.9308176100628,67.79874213836479,0.31446540880503143,0.0
SG06474,2025-07-01,3000.0,1000.0,97.60000000000001,1.9800000000000002,336.1,0.0,1.01,0.0,902.4,0.9024,505.050505050505,49.292929292929294,0.51010101010101,0.0
